receiver_pseudo,sender_pseudo,t_prev,t_curr,dt,x_prev,y_prev,x_curr,y_curr,dx,dy,dist,speed_prev,speed_curr,dv,jerk,acc_prev,acc_curr,dacc,heading_prev,heading_curr,dtheta,heading_rate,rate_msgs_per_s,pos_conf_x_curr,pos_conf_y_curr,spd_conf_x_curr,spd_conf_y_curr,acc_conf_x_curr,acc_conf_y_curr,head_conf_x_curr,head_conf_y_curr,label,mb_version,delta_speed,row_id,fused_anom,rsu_anom,obu_anom,rsu_score,trust_sender,trust_pair
106395,106155,734.882007,735.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,30.373718,30.3282,-0.045518,-0.045518,0.14395,0.695119,0.551169,2.97931,2.97931,0.0,0.0,1.0,4.682947,4.714491,0.036039,0.03327,5.1e-05,4.7e-05,103.707745,87.384973,1,v2,0.045518,14447,1,1,0,0.747000294840781,0.0066038535373641,0.0277797864041829
106395,106155,735.882007,736.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,30.3282,30.322011,-0.006189,-0.006189,0.695119,0.22251,-0.47261,2.97931,2.98449,0.00518,0.00518,1.0,4.763181,4.635331,0.03586,0.03345,0.000179,0.00018,102.564758,88.364484,1,v2,0.006189,14448,1,1,0,0.747000294840781,0.0066038535373641,0.0277797864041829
105015,104955,727.348222,728.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.170507,29.166655,-0.003852,-0.003852,0.310725,0.362067,0.051342,0.753064,0.753105,4.1e-05,4.1e-05,1.0,4.272249,3.875562,-0.002462,-0.002314,0.0,0.0,0.049713,0.056507,1,v2,0.003852,14690,1,1,0,0.8623552951858173,0.0034356180513329,0.0277797864041829
105015,104955,728.348222,729.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.166655,29.124075,-0.04258,-0.04258,0.362067,0.500869,0.138802,0.753105,0.753248,0.000144,0.000144,1.0,4.231658,3.865676,-0.002458,-0.00231,4e-06,3e-06,0.049879,0.056659,1,v2,0.04258,14691,1,1,0,0.8773552951858172,0.0034356180513329,0.0277797864041829
105015,104955,729.348222,730.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.124075,29.159447,0.035372,0.035372,0.500869,0.39631,-0.10456,0.753248,0.753258,1e-05,1e-05,1.0,4.11758,3.91348,-0.002461,-0.002313,3e-06,3e-06,0.049749,0.056523,1,v2,0.035372,14692,1,1,0,0.8798552951858173,0.0034356180513329,0.0277797864041829
105015,104955,730.348222,731.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.159447,29.111979,-0.047468,-0.047468,0.39631,0.689076,0.292766,0.753258,0.753328,7e-05,7e-05,1.0,4.149244,3.928268,-0.002457,-0.00231,4e-06,4e-06,0.049921,0.056707,1,v2,0.047468,14693,1,1,0,0.8899135800695381,0.0034356180513329,0.0277797864041829
105015,104955,731.348222,732.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.111979,29.170313,0.058334,0.058334,0.689076,0.753082,0.064006,0.753328,0.753344,1.6e-05,1.6e-05,1.0,4.104406,4.010601,-0.002462,-0.002314,5e-06,5e-06,0.049709,0.056481,1,v2,0.058334,14694,1,1,0,0.9149135800695382,0.0034356180513329,0.0277797864041829
105015,104955,732.348222,733.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.170313,29.113407,-0.056906,-0.056906,0.753082,0.797026,0.043945,0.753344,0.753393,4.8e-05,4.8e-05,1.0,4.074781,4.218812,-0.002457,-0.00231,5e-06,5e-06,0.049916,0.056701,1,v2,0.056906,14695,1,1,0,0.8922996660873781,0.0034356180513329,0.0277797864041829
105015,104955,733.348222,734.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.113407,29.137442,0.024035,0.024035,0.797026,0.646454,-0.150572,0.753393,0.753005,-0.000388,-0.000388,1.0,3.998391,4.09886,-0.00246,-0.002311,3e-06,1e-06,0.04979,0.056655,1,v2,0.024035,14696,1,1,0,0.9198552951858172,0.0034356180513329,0.0277797864041829
105015,104955,734.348222,735.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.137442,29.205196,0.067754,0.067754,0.646454,0.254901,-0.391554,0.753005,0.766621,0.013616,0.013616,1.0,4.046988,4.235814,-0.002434,-0.002349,2.6e-05,3.9e-05,0.05092,0.054794,1,v2,0.067754,14697,1,1,0,0.865,0.0034356180513329,0.0277797864041829
105015,104955,735.348222,736.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.205196,29.189942,-0.015254,-0.015254,0.254901,0.120594,-0.134306,0.766621,0.766622,1e-06,1e-06,1.0,4.002054,4.051384,-0.002433,-0.002348,1e-06,1e-06,0.050976,0.054852,1,v2,0.015254,14698,1,1,0,0.8598552951858173,0.0034356180513329,0.0277797864041829
105015,104955,736.348222,737.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.189942,29.212036,0.022094,0.022094,0.120594,1.211174,1.09058,0.766622,0.766638,1.6e-05,1.6e-05,1.0,4.216724,4.218544,-0.002435,-0.00235,2e-06,2e-06,0.050894,0.054768,1,v2,0.022094,14699,1,1,0,0.8698552951858173,0.0034356180513329,0.0277797864041829
105015,104955,737.348222,738.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.212036,29.105432,-0.106604,-0.106604,1.211174,0.410897,-0.800278,0.766638,0.766659,2.2e-05,2.2e-05,1.0,4.200344,4.109117,-0.002426,-0.002341,9e-06,9e-06,0.051286,0.055174,1,v2,0.106604,14700,1,1,0,0.8947996660873782,0.0034356180513329,0.0277797864041829
105015,104955,738.348222,739.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.105432,29.134672,0.02924,0.02924,0.410897,0.49312,0.082223,0.766659,0.766696,3.6e-05,3.6e-05,1.0,4.076046,4.145575,-0.002428,-0.002344,2e-06,2e-06,0.051178,0.055063,1,v2,0.02924,14701,1,1,0,0.9273552951858172,0.0034356180513329,0.0277797864041829
105015,104955,739.348222,740.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.134672,29.123186,-0.011486,-0.011486,0.49312,0.088447,-0.404673,0.766696,0.754309,-0.012386,-0.012386,1.0,4.218468,4.045378,-0.002456,-0.002312,2.8e-05,3.1e-05,0.049957,0.05657,1,v2,0.011486,14702,1,1,0,0.8825,0.0034356180513329,0.0277797864041829
105615,102555,727.972114,728.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.664809,24.585328,-0.07948,-0.07948,0.355307,0.004993,-0.350314,1.986262,1.999084,0.012822,0.012822,1.0,3.836353,4.059595,0.023223,-0.024457,0.000242,0.000376,38.197525,1.18186,1,v2,0.07948,14731,1,1,0,0.99988608601784,0.0034484871274052,0.0232457680068622
105615,102555,728.972114,729.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.585328,24.668035,0.082706,0.082706,0.004993,0.490675,0.485682,1.999084,1.997929,-0.001155,-0.001155,1.0,3.933431,3.950173,0.023273,-0.024566,5e-05,0.000109,38.336309,1.172493,1,v2,0.082706,14732,1,1,0,0.9975,0.0034484871274052,0.0232457680068622
105615,102555,729.972114,730.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.668035,24.628827,-0.039208,-0.039208,0.490675,0.087367,-0.403309,1.997929,1.996411,-0.001518,-0.001518,1.0,4.075272,3.984562,0.023199,-0.024562,7.4e-05,4e-06,38.129301,1.172822,1,v2,0.039208,14733,1,1,0,0.9975,0.0034484871274052,0.0232457680068622
105615,102555,730.972114,731.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.628827,24.626686,-0.002141,-0.002141,0.087367,0.126469,0.039103,1.996411,1.998947,0.002536,0.002536,1.0,3.977398,3.929266,0.023259,-0.024501,6e-05,6.1e-05,38.297044,1.178047,1,v2,0.002141,14734,1,1,0,0.9999417151162792,0.0034484871274052,0.0232457680068622
105615,102555,731.972114,732.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.626686,24.616399,-0.010286,-0.010286,0.126469,0.546526,0.420057,1.998947,2.001102,0.002156,0.002156,1.0,3.827281,3.952221,0.023302,-0.024441,4.3e-05,6e-05,38.417459,1.183246,1,v2,0.010286,14735,1,1,0,1.0,0.0034484871274052,0.0232457680068622
105615,102555,732.972114,733.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.616399,21.25536,-3.36104,-3.36104,0.546526,4.499994,3.953468,2.001102,2.007332,0.00623,0.00623,1.0,3.874865,3.993798,0.020251,-0.020978,0.00305,0.003463,30.757905,1.522998,1,v2,3.36104,14736,1,1,0,0.984827801134119,0.0034484871274052,0.0232457680068622
105615,102555,733.972114,734.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,21.25536,16.765745,-4.489615,-4.489615,4.499994,4.499987,-7e-06,2.007332,2.036,0.028668,0.028668,1.0,4.067664,3.945645,0.015957,-0.016563,0.004294,0.004415,22.491081,2.101236,1,v2,4.489615,14737,1,1,0,0.9749417151162793,0.0034484871274052,0.0232457680068622
105615,102555,734.972114,735.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,16.765745,12.956887,-3.808857,-3.808857,4.499987,2.409132,-2.090856,2.036,2.621699,0.585699,0.585699,1.0,4.05158,4.012509,0.017281,-0.004195,0.001324,0.012368,24.770116,5.176321,1,v2,3.808857,14738,1,1,0,0.9794157183036056,0.0034484871274052,0.0232457680068622
105615,102555,735.972114,736.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,12.956887,15.070217,2.113329,2.113329,2.409132,2.572922,0.16379,2.621699,2.078411,-0.543288,-0.543288,1.0,3.973448,3.995217,0.014271,-0.014957,0.00301,0.010762,19.88981,2.362175,1,v2,2.113329,14739,1,1,0,0.9672190212472588,0.0034484871274052,0.0232457680068622
105615,102555,736.972114,737.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,15.070217,17.05495,1.984734,1.984734,2.572922,1.930843,-0.642079,2.078411,2.425374,0.346964,0.346964,1.0,4.068622,3.905984,0.02095,-0.010429,0.006679,0.004528,32.364178,3.285949,1,v2,1.984734,14740,1,1,0,0.9697085755813952,0.0034484871274052,0.0232457680068622
105615,102555,737.972114,738.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,17.05495,19.112988,2.058037,2.058037,1.930843,2.041455,0.110612,2.425374,2.839505,0.414131,0.414131,1.0,4.021956,3.959868,0.026214,-0.000961,0.005264,0.009468,47.502784,6.552458,1,v2,2.058037,14741,1,1,0,0.9740589033241734,0.0034484871274052,0.0232457680068622
105615,102555,738.972114,739.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,19.112988,20.029947,0.916959,0.916959,2.041455,1.934908,-0.106546,2.839505,-2.423996,1.019685,1.019685,1.0,4.071699,4.137712,0.015352,0.022808,0.010862,0.023769,21.520232,37.059127,1,v2,0.916959,14742,1,1,0,0.992127906977904,0.0034484871274052,0.0232457680068622
105615,102555,739.972114,740.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,20.029947,22.140003,2.110056,2.110056,1.934908,2.075834,0.140926,-2.423996,-2.807241,-0.383245,-0.383245,1.0,4.150087,4.002812,0.025163,0.017035,0.009811,0.005773,43.998739,24.328922,1,v2,2.110056,14743,1,1,0,0.9948271136951246,0.0034484871274052,0.0232457680068622
105615,102555,740.972114,741.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,22.140003,24.190749,2.050746,2.050746,2.075834,2.523497,0.447663,-2.807241,-2.670176,0.137065,0.137065,1.0,4.023395,4.080513,0.023894,0.023054,0.001269,0.006019,40.112569,37.728459,1,v2,2.050746,14744,1,1,0,0.9949705138386424,0.0034484871274052,0.0232457680068622
105615,102555,741.972114,742.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.190749,24.608065,0.417316,0.417316,2.523497,0.25327,-2.270227,-2.670176,-2.670176,0.0,0.0,1.0,4.212915,3.962095,0.024307,0.023452,0.000413,0.000398,41.338236,38.840131,1,v2,0.417316,14745,1,1,0,0.99488608601784,0.0034484871274052,0.0232457680068622
105615,102555,742.972114,743.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.608065,24.570324,-0.037741,-0.037741,0.25327,0.541798,0.288528,-2.670176,-2.694473,-0.024297,-0.024297,1.0,4.060512,3.938833,0.02427,0.023416,3.7e-05,3.6e-05,41.226519,38.738853,1,v2,0.037741,14746,1,1,0,0.9975,0.0034484871274052,0.0232457680068622
105615,102555,743.972114,744.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.570324,24.668571,0.098247,0.098247,0.541798,0.581543,0.039745,-2.694473,-2.694473,0.0,0.0,1.0,4.026784,4.015989,0.024368,0.02351,9.8e-05,9.4e-05,41.521198,39.005976,1,v2,0.098247,14747,1,1,0,0.9975,0.0034484871274052,0.0232457680068622
105615,102555,744.972114,745.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.668571,24.644446,-0.024125,-0.024125,0.581543,0.196711,-0.384832,-2.694473,-2.699826,-0.005353,-0.005353,1.0,3.984692,4.024008,0.024469,0.023356,0.000101,0.000154,41.828531,38.570563,1,v2,0.024125,14748,1,1,0,0.9975,0.0034484871274052,0.0232457680068622
106575,104955,731.348222,732.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.111979,29.170313,0.058334,0.058334,0.689076,0.753082,0.064006,0.753328,0.753344,1.6e-05,1.6e-05,1.0,4.104406,4.010601,-0.002462,-0.002314,5e-06,5e-06,0.049709,0.056481,1,v2,0.058334,14796,1,1,0,0.9149135800695382,0.0034356180513329,0.0289282455769168
106575,104955,732.348222,733.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.170313,29.113407,-0.056906,-0.056906,0.753082,0.797026,0.043945,0.753344,0.753393,4.8e-05,4.8e-05,1.0,4.074781,4.218812,-0.002457,-0.00231,5e-06,5e-06,0.049916,0.056701,1,v2,0.056906,14797,1,1,0,0.8922996660873781,0.0034356180513329,0.0289282455769168
106575,104955,733.348222,734.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.113407,29.137442,0.024035,0.024035,0.797026,0.646454,-0.150572,0.753393,0.753005,-0.000388,-0.000388,1.0,3.998391,4.09886,-0.00246,-0.002311,3e-06,1e-06,0.04979,0.056655,1,v2,0.024035,14798,1,1,0,0.9198552951858172,0.0034356180513329,0.0289282455769168
106575,104955,734.348222,735.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.137442,29.205196,0.067754,0.067754,0.646454,0.254901,-0.391554,0.753005,0.766621,0.013616,0.013616,1.0,4.046988,4.235814,-0.002434,-0.002349,2.6e-05,3.9e-05,0.05092,0.054794,1,v2,0.067754,14799,1,1,0,0.865,0.0034356180513329,0.0289282455769168
106575,104955,735.348222,736.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.205196,29.189942,-0.015254,-0.015254,0.254901,0.120594,-0.134306,0.766621,0.766622,1e-06,1e-06,1.0,4.002054,4.051384,-0.002433,-0.002348,1e-06,1e-06,0.050976,0.054852,1,v2,0.015254,14800,1,1,0,0.8598552951858173,0.0034356180513329,0.0289282455769168
106575,104955,736.348222,737.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.189942,29.212036,0.022094,0.022094,0.120594,1.211174,1.09058,0.766622,0.766638,1.6e-05,1.6e-05,1.0,4.216724,4.218544,-0.002435,-0.00235,2e-06,2e-06,0.050894,0.054768,1,v2,0.022094,14801,1,1,0,0.8698552951858173,0.0034356180513329,0.0289282455769168
106575,104955,737.348222,738.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.212036,29.105432,-0.106604,-0.106604,1.211174,0.410897,-0.800278,0.766638,0.766659,2.2e-05,2.2e-05,1.0,4.200344,4.109117,-0.002426,-0.002341,9e-06,9e-06,0.051286,0.055174,1,v2,0.106604,14802,1,1,0,0.8947996660873782,0.0034356180513329,0.0289282455769168
106575,104955,738.348222,739.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.105432,29.134672,0.02924,0.02924,0.410897,0.49312,0.082223,0.766659,0.766696,3.6e-05,3.6e-05,1.0,4.076046,4.145575,-0.002428,-0.002344,2e-06,2e-06,0.051178,0.055063,1,v2,0.02924,14803,1,1,0,0.9273552951858172,0.0034356180513329,0.0289282455769168
106575,104955,739.348222,740.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.134672,29.123186,-0.011486,-0.011486,0.49312,0.088447,-0.404673,0.766696,0.754309,-0.012386,-0.012386,1.0,4.218468,4.045378,-0.002456,-0.002312,2.8e-05,3.1e-05,0.049957,0.05657,1,v2,0.011486,14804,1,1,0,0.8825,0.0034356180513329,0.0289282455769168
106575,104955,740.348222,741.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.123186,29.197756,0.07457,0.07457,0.088447,0.968717,0.880269,0.754309,0.754314,5e-06,5e-06,1.0,4.255638,3.902832,-0.002463,-0.002318,6e-06,6e-06,0.049686,0.056281,1,v2,0.07457,14805,1,1,0,0.9099135800695382,0.0034356180513329,0.0289282455769168
106575,104955,741.348222,742.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.197756,29.176904,-0.020852,-0.020852,0.968717,0.55726,-0.411457,0.754314,0.754341,2.6e-05,2.6e-05,1.0,4.251021,4.089078,-0.002461,-0.002317,2e-06,2e-06,0.049762,0.056362,1,v2,0.020852,14806,1,1,0,0.8673552951858173,0.0034356180513329,0.0289282455769168
106575,104955,742.348222,743.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.176904,29.182088,0.005185,0.005185,0.55726,0.207686,-0.349574,0.754341,0.754398,5.7e-05,5.7e-05,1.0,4.027077,4.157006,-0.002461,-0.002317,0.0,0.0,0.049743,0.056342,1,v2,0.005185,14807,1,1,0,0.8623552951858173,0.0034356180513329,0.0289282455769168
103035,106155,732.882007,733.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,30.37047,30.406547,0.036076,0.036076,0.369636,0.486625,0.116989,2.984243,2.984243,0.0,0.0,1.0,4.855584,4.780895,0.035965,0.033531,4.2e-05,3.9e-05,103.231498,88.809039,1,v2,0.036076,14976,1,1,0,0.747000294840781,0.0066038535373641,0.0185857038393123
103035,106155,733.882007,734.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,30.406547,30.373718,-0.032829,-0.032829,0.486625,0.14395,-0.342675,2.984243,2.97931,-0.004933,-0.004933,1.0,4.813888,4.604556,0.03609,0.033317,0.000126,0.000214,104.037164,87.641184,1,v2,0.032829,14977,1,1,0,0.747000294840781,0.0066038535373641,0.0185857038393123
103035,106155,734.882007,735.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,30.373718,30.3282,-0.045518,-0.045518,0.14395,0.695119,0.551169,2.97931,2.97931,0.0,0.0,1.0,4.682947,4.714491,0.036039,0.03327,5.1e-05,4.7e-05,103.707745,87.384973,1,v2,0.045518,14978,1,1,0,0.747000294840781,0.0066038535373641,0.0185857038393123
103035,106155,735.882007,736.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,30.3282,30.322011,-0.006189,-0.006189,0.695119,0.22251,-0.47261,2.97931,2.98449,0.00518,0.00518,1.0,4.763181,4.635331,0.03586,0.03345,0.000179,0.00018,102.564758,88.364484,1,v2,0.006189,14979,1,1,0,0.747000294840781,0.0066038535373641,0.0185857038393123
103035,106155,736.882007,737.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,30.322011,30.371614,0.049604,0.049604,0.22251,0.036799,-0.18571,2.98449,2.98449,0.0,0.0,1.0,4.956701,4.656159,0.035922,0.033508,6.3e-05,5.8e-05,102.962149,88.683806,1,v2,0.049604,14980,1,1,0,0.747000294840781,0.0066038535373641,0.0185857038393123
103035,106155,737.882007,738.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,30.371614,30.372459,0.000845,0.000845,0.036799,0.013498,-0.023302,2.98449,2.98449,0.0,0.0,1.0,4.871973,4.523779,0.03592,0.033506,2e-06,2e-06,102.949464,88.673614,1,v2,0.000845,14981,1,1,0,0.7493254401896182,0.0066038535373641,0.0185857038393123
103035,106155,738.882007,739.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,30.372459,30.324281,-0.048179,-0.048179,0.013498,0.547217,0.533719,2.98449,2.98449,0.0,0.0,1.0,4.789804,4.645457,0.035865,0.033455,5.5e-05,5.2e-05,102.597558,88.390843,1,v2,0.048179,14982,1,1,0,0.747000294840781,0.0066038535373641,0.0185857038393123
103035,106155,739.882007,740.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,30.324281,30.432773,0.108493,0.108493,0.547217,0.703442,0.156225,2.98449,2.98449,0.0,0.0,1.0,4.869348,4.71478,0.035992,0.033573,0.000127,0.000118,103.406249,89.040563,1,v2,0.108493,14983,1,1,0,0.747000294840781,0.0066038535373641,0.0185857038393123
103035,106155,740.882007,741.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,30.432773,29.614833,-0.81794,-0.81794,0.703442,4.501635,3.798193,2.98449,2.977591,-0.006899,-0.006899,1.0,4.745003,4.784428,0.03525,0.032429,0.000742,0.001144,98.766375,82.957166,1,v2,0.81794,14984,1,1,0,0.7518542389119816,0.0066038535373641,0.0185857038393123
103035,106155,741.882007,742.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,29.614833,25.171555,-4.443278,-4.443278,4.501635,4.501582,-5.3e-05,2.977591,3.113054,0.135462,0.135462,1.0,4.688395,4.919132,0.029589,0.027966,0.00566,0.004462,69.598099,62.951858,1,v2,4.443278,14985,1,1,0,0.7792403249298215,0.0066038535373641,0.0185857038393123
103035,106155,742.882007,743.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,25.171555,20.673471,-4.498084,-4.498084,4.501582,4.501379,-0.000202,3.113054,-3.007056,0.163075,0.163075,1.0,4.493922,4.735635,0.020249,0.026608,0.00934,0.001358,39.062522,57.881722,1,v2,4.498084,14986,1,1,0,0.9147400300890404,0.0066038535373641,0.0185857038393123
103035,106155,743.882007,744.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,20.673471,16.181614,-4.491857,-4.491857,4.501379,4.501489,0.000109,-3.007056,-2.782675,0.224381,0.224381,1.0,4.526969,4.569528,0.011181,0.023665,0.009068,0.002943,22.295498,48.249651,1,v2,4.491857,14987,1,1,0,0.922274650345698,0.0066038535373641,0.0185857038393123
103035,106155,744.882007,745.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,16.181614,11.683459,-4.498155,-4.498155,4.501489,4.500544,-0.000945,-2.782675,-2.087235,0.69544,0.69544,1.0,4.46608,4.499764,-0.004739,0.018293,0.015921,0.005372,8.329987,34.610545,1,v2,4.498155,14988,1,1,0,0.9546075855751168,0.0066038535373641,0.0185857038393123
103035,106155,745.882007,746.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,11.683459,7.184397,-4.499062,-4.499062,4.500544,4.500499,-4.5e-05,-2.087235,-2.162254,-0.075019,-0.075019,1.0,4.631647,4.703128,-0.00197,0.011454,0.002769,0.006839,9.885795,22.674219,1,v2,4.499062,14989,1,1,0,0.954435386709236,0.0066038535373641,0.0185857038393123
103035,106155,746.882007,747.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,7.184397,5.241526,-1.942871,-1.942871,4.500499,1.354284,-3.146215,-2.162254,-2.916335,-0.75408,-0.75408,1.0,4.647956,4.637519,0.004699,0.007062,0.00667,0.004392,14.932519,17.281898,1,v2,1.942871,14990,1,1,0,0.9264293581660464,0.0066038535373641,0.0185857038393123
103035,106155,750.882007,751.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,10.882617,12.794846,1.912229,1.912229,1.997406,2.016786,0.019379,-2.978434,-3.133134,-0.1547,-0.1547,1.0,4.811441,4.971137,0.015126,0.014127,0.004287,0.000255,28.455971,26.750952,1,v2,1.912229,14991,1,1,0,0.954665870458838,0.0066038535373641,0.0185857038393123
103035,106155,760.882007,761.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,6.608354,8.393385,1.785031,1.785031,2.256183,1.494841,-0.761342,0.785822,0.599158,-0.186664,-0.186664,1.0,4.714912,4.714862,-0.00459,-0.012765,0.003027,0.002201,8.407551,5.071097,1,v2,1.785031,14992,1,1,0,0.9549417151162792,0.0066038535373641,0.0185857038393123
103035,106155,761.882007,762.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,8.393385,10.394764,2.00138,2.00138,1.494841,2.487245,0.992404,0.599158,1.19557,0.596413,0.596413,1.0,4.972606,4.457642,0.004093,-0.016299,0.008683,0.003534,14.383205,4.075675,1,v2,2.00138,14993,1,1,0,0.9548329352294188,0.0066038535373641,0.0185857038393123
103035,106155,762.882007,763.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,10.394764,12.312649,1.917885,1.917885,2.487245,1.901126,-0.586119,1.19557,1.50361,0.30804,0.30804,1.0,5.24842,4.680396,0.010155,-0.017124,0.006062,0.000825,20.924098,3.872886,1,v2,1.917885,14994,1,1,0,0.952332935229419,0.0066038535373641,0.0185857038393123
103035,106155,763.882007,764.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,12.312649,14.37904,2.066391,2.066391,1.901126,1.700099,-0.201027,1.50361,1.732439,0.22883,0.22883,1.0,5.004467,4.842901,0.016088,-0.016788,0.005933,0.000336,30.198526,3.954145,1,v2,2.066391,14995,1,1,0,0.9598329352294188,0.0066038535373641,0.0185857038393123
103035,106155,772.882007,773.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,18.16724,18.26441,0.09717,0.09717,0.077202,0.851331,0.774129,1.773482,1.788737,0.015255,0.015255,1.0,4.707252,4.845318,0.020431,-0.021328,0.000109,0.000113,39.503298,2.986216,1,v2,0.09717,14996,1,1,0,0.9824122289549214,0.0066038535373641,0.0185857038393123
103035,106155,773.882007,774.882007,1.0,15042.706629,7881.914045,15042.706629,7881.914045,0.0,0.0,0.0,18.26441,18.159929,-0.10448,-0.10448,0.851331,0.959665,0.108334,1.788737,1.819971,0.031233,0.031233,1.0,4.767313,4.593146,0.020299,-0.021221,0.000132,0.000108,39.183262,3.006212,1,v2,0.10448,14997,1,1,0,0.9824122289549214,0.0066038535373641,0.0185857038393123
